38,38,36.5625,-92.0625,Daily_36.5625_-92.0625.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.5625_-92.0625.txt
39,39,36.5625,-91.9375,Daily_36.5625_-91.9375.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.5625_-91.9375.txt
40,40,36.5625,-91.8125,Daily_36.5625_-91.8125.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.5625_-91.8125.txt
41,41,36.5625,-91.6875,Daily_36.5625_-91.6875.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.5625_-91.6875.txt
42,42,36.5625,-91.5625,Daily_36.5625_-91.5625.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.5625_-91.5625.txt
43,43,36.5625,-91.4375,Daily_36.5625_-91.4375.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.5625_-91.4375.txt
44,44,36.5625,-91.3125,Daily_36.5625_-91.3125.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.5625_-91.3125.txt
45,45,36.5625,-91.1875,Daily_36.5625_-91.1875.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.5625_-91.1875.txt
46,46,36.5625,-91.0625,Daily_36.5625_-91.0625.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.5625_-91.0625.txt
47,47,36.5625,-90.9375,Daily_36.5625_-90.9375.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.5625_-90.9375.txt
48,48,36.5625,-90.8125,Daily_36.5625_-90.8125.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.5625_-90.8125.txt
49,49,36.5625,-90.6875,Daily_36.5625_-90.6875.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.5625_-90.6875.txt
50,50,36.5625,-90.5625,Daily_36.5625_-90.5625.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.5625_-90.5625.txt
51,51,36.5625,-90.4375,Daily_36.5625_-90.4375.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.5625_-90.4375.txt
52,52,36.5625,-90.3125,Daily_36.5625_-90.3125.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.5625_-90.3125.txt
53,53,36.5625,-90.1875,Daily_36.5625_-90.1875.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.5625_-90.1875.txt
54,54,36.5625,-90.0625,Daily_36.5625_-90.0625.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.5625_-90.0625.txt
55,55,36.5625,-89.9375,Daily_36.5625_-89.9375.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.5625_-89.9375.txt
56,56,36.5625,-89.8125,Daily_36.5625_-89.8125.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.5625_-89.8125.txt
57,57,36.5625,-89.6875,Daily_36.5625_-89.6875.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.5625_-89.6875.txt
58,58,36.5625,-89.3125,Daily_36.5625_-89.3125.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.5625_-89.3125.txt
59,59,36.6875,-94.5625,Daily_36.6875_-94.5625.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.6875_-94.5625.txt
60,60,36.6875,-94.4375,Daily_36.6875_-94.4375.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.6875_-94.4375.txt
61,61,36.6875,-94.3125,Daily_36.6875_-94.3125.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.6875_-94.3125.txt
62,62,36.6875,-94.1875,Daily_36.6875_-94.1875.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.6875_-94.1875.txt
63,63,36.6875,-94.0625,Daily_36.6875_-94.0625.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.6875_-94.0625.txt
64,64,36.6875,-93.9375,Daily_36.6875_-93.9375.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.6875_-93.9375.txt
65,65,36.6875,-93.8125,Daily_36.6875_-93.8125.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.6875_-93.8125.txt
66,66,36.6875,-93.6875,Daily_36.6875_-93.6875.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.6875_-93.6875.txt
67,67,36.6875,-93.5625,Daily_36.6875_-93.5625.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.6875_-93.5625.txt
68,68,36.6875,-93.4375,Daily_36.6875_-93.4375.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.6875_-93.4375.txt
69,69,36.6875,-93.3125,Daily_36.6875_-93.3125.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.6875_-93.3125.txt
70,70,36.6875,-93.1875,Daily_36.6875_-93.1875.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.6875_-93.1875.txt
71,71,36.6875,-93.0625,Daily_36.6875_-93.0625.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.6875_-93.0625.txt
72,72,36.6875,-92.9375,Daily_36.6875_-92.9375.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.6875_-92.9375.txt
73,73,36.6875,-92.8125,Daily_36.6875_-92.8125.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.6875_-92.8125.txt
74,74,36.6875,-92.6875,Daily_36.6875_-92.6875.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.6875_-92.6875.txt
75,75,36.6875,-92.5625,Daily_36.6875_-92.5625.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.6875_-92.5625.txt
76,76,36.6875,-92.4375,Daily_36.6875_-92.4375.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.6875_-92.4375.txt
77,77,36.6875,-92.3125,Daily_36.6875_-92.3125.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.6875_-92.3125.txt
78,78,36.6875,-92.1875,Daily_36.6875_-92.1875.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.6875_-92.1875.txt
79,79,36.6875,-92.0625,Daily_36.6875_-92.0625.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.6875_-92.0625.txt
80,80,36.6875,-91.9375,Daily_36.6875_-91.9375.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.6875_-91.9375.txt
81,81,36.6875,-91.8125,Daily_36.6875_-91.8125.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.6875_-91.8125.txt
82,82,36.6875,-91.6875,Daily_36.6875_-91.6875.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.6875_-91.6875.txt
83,83,36.6875,-91.5625,Daily_36.6875_-91.5625.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.6875_-91.5625.txt
84,84,36.6875,-91.4375,Daily_36.6875_-91.4375.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.6875_-91.4375.txt
85,85,36.6875,-91.3125,Daily_36.6875_-91.3125.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.6875_-91.3125.txt
86,86,36.6875,-91.1875,Daily_36.6875_-91.1875.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.6875_-91.1875.txt
87,87,36.6875,-91.0625,Daily_36.6875_-91.0625.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.6875_-91.0625.txt
88,88,36.6875,-90.9375,Daily_36.6875_-90.9375.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.6875_-90.9375.txt
89,89,36.6875,-90.8125,Daily_36.6875_-90.8125.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.6875_-90.8125.txt
90,90,36.6875,-90.6875,Daily_36.6875_-90.6875.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.6875_-90.6875.txt
91,91,36.6875,-90.5625,Daily_36.6875_-90.5625.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.6875_-90.5625.txt
92,92,36.6875,-90.4375,Daily_36.6875_-90.4375.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.6875_-90.4375.txt
93,93,36.6875,-90.3125,Daily_36.6875_-90.3125.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.6875_-90.3125.txt
94,94,36.6875,-90.1875,Daily_36.6875_-90.1875.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.6875_-90.1875.txt
95,95,36.6875,-90.0625,Daily_36.6875_-90.0625.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.6875_-90.0625.txt
96,96,36.6875,-89.9375,Daily_36.6875_-89.9375.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.6875_-89.9375.txt
97,97,36.6875,-89.8125,Daily_36.6875_-89.8125.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.6875_-89.8125.txt
98,98,36.6875,-89.6875,Daily_36.6875_-89.6875.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.6875_-89.6875.txt
99,99,36.6875,-89.5625,Daily_36.6875_-89.5625.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.6875_-89.5625.txt
100,100,36.6875,-89.4375,Daily_36.6875_-89.4375.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.6875_-89.4375.txt
101,101,36.6875,-89.3125,Daily_36.6875_-89.3125.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.6875_-89.3125.txt
102,102,36.8125,-94.5625,Daily_36.8125_-94.5625.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.8125_-94.5625.txt
103,103,36.8125,-94.4375,Daily_36.8125_-94.4375.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.8125_-94.4375.txt
104,104,36.8125,-94.3125,Daily_36.8125_-94.3125.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.8125_-94.3125.txt
105,105,36.8125,-94.1875,Daily_36.8125_-94.1875.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.8125_-94.1875.txt
